Member_number,Date,productId,items,productName,price,order_value
2723,07-05-2015,56,3,white wine,14.2,42.599999999999994
3495,11-03-2015,2,2,whole milk,1.8,3.6
2813,16-11-2015,3,2,pip fruit,3.0,6.0
2799,02-09-2015,35,3,sugar,1.2,3.5999999999999996
4723,22-05-2015,1,2,tropical fruit,7.803532318,15.607064636
3313,08-04-2015,22,1,root vegetables,1.8,1.8
4748,15-12-2015,38,1,soda,0.8,0.8
2991,16-02-2015,2,1,whole milk,1.8,1.8
1483,01-04-2015,1,3,tropical fruit,7.803532318,23.410596954
3950,01-10-2015,83,2,white bread,0.3,0.6
1634,16-01-2015,20,1,brown bread,0.8,0.8
2694,21-11-2015,1,3,tropical fruit,7.803532318,23.410596954
2707,18-10-2015,69,2,domestic eggs,1.25,2.5
2813,16-07-2015,27,3,coffee,8.5,25.5
2276,11-01-2015,38,1,soda,0.8,0.8
4726,06-02-2015,2,1,whole milk,1.8,1.8
4353,25-05-2015,50,1,bottled beer,1.8,1.8
4017,13-08-2015,23,3,pork,7.2,21.6
1422,21-08-2015,4,3,other vegetables,0.8,2.4000000000000004
2714,15-03-2015,18,1,yogurt,2.2,2.2
2769,21-07-2015,43,3,sparkling wine,12.5,37.5
4166,30-04-2015,17,1,bottled water,0.5,0.5
3614,02-03-2015,7,1,citrus fruit,1.5,1.5
4361,05-09-2015,21,2,hamburger meat,12.3,24.6
1922,22-09-2015,13,3,packaged fruit/vegetables,3.5,10.5
4728,06-09-2015,4,1,other vegetables,0.8,0.8
3646,08-08-2015,38,1,soda,0.8,0.8
1155,10-08-2015,2,3,whole milk,1.8,5.4
2119,11-06-2015,37,2,herbs,6.5,13.0
1602,29-08-2015,7,2,citrus fruit,1.5,3.0
1074,24-06-2015,28,1,misc. beverages,1.2,1.2
2256,11-04-2015,84,3,female sanitary products,2.5,7.5
1348,17-09-2015,38,2,soda,0.8,1.6
3806,28-08-2015,1,3,tropical fruit,7.803532318,23.410596954
1711,06-06-2015,38,3,soda,0.8,2.4000000000000004
3959,12-04-2015,83,1,white bread,0.3,0.3
1590,15-08-2015,27,2,coffee,8.5,17.0
1962,08-06-2015,1,1,tropical fruit,7.803532318,7.803532318
1766,21-01-2015,23,2,pork,7.2,14.4
2551,21-10-2015,7,2,citrus fruit,1.5,3.0
2294,23-09-2015,9,2,frankfurter,5.5,11.0
4531,29-05-2015,9,2,frankfurter,5.5,11.0
2957,12-04-2015,9,2,frankfurter,5.5,11.0
4415,27-01-2015,4,3,other vegetables,0.8,2.4000000000000004
1476,26-08-2015,18,1,yogurt,2.2,2.2
3978,23-07-2015,19,3,sausage,3.1,9.3
2062,22-09-2015,2,2,whole milk,1.8,3.6
3252,28-06-2015,3,1,pip fruit,3.0,3.0
3922,24-06-2015,2,2,whole milk,1.8,3.6
1491,17-10-2015,22,1,root vegetables,1.8,1.8
3526,26-08-2015,66,3,onions,1.3,3.9000000000000004
4060,11-12-2015,53,1,specialty chocolate,18.8,18.8
1067,08-04-2015,21,1,hamburger meat,12.3,12.3
2840,27-01-2015,68,1,photo/film,11.9,11.9
4484,27-11-2015,5,1,rolls/buns,1.2,1.2
2353,07-02-2015,25,1,canned beer,1.1,1.1
3130,18-02-2015,25,2,canned beer,1.1,2.2
4273,14-06-2015,4,1,other vegetables,0.8,0.8
4565,30-12-2015,25,1,canned beer,1.1,1.1
2504,14-08-2015,45,3,curd,9.8,29.400000000000002
4127,23-10-2015,11,1,butter,3.2,3.2
2690,01-04-2015,4,3,other vegetables,0.8,2.4000000000000004
4129,22-09-2015,2,2,whole milk,1.8,3.6
4511,29-06-2015,8,1,beef,19.5,19.5
1602,04-08-2015,19,3,sausage,3.1,9.3
4369,01-02-2015,38,3,soda,0.8,2.4000000000000004
1302,29-09-2015,12,2,fruit/vegetable juice,2.1,4.2
3326,30-04-2015,5,1,rolls/buns,1.2,1.2
2066,21-05-2015,3,1,pip fruit,3.0,3.0
3483,15-01-2015,75,3,frozen vegetables,2.5,7.5
2840,12-02-2015,49,1,beverages,1.1,1.1
1807,18-05-2015,21,3,hamburger meat,12.3,36.900000000000006
2067,12-08-2015,22,1,root vegetables,1.8,1.8
3783,17-02-2015,25,3,canned beer,1.1,3.3000000000000003
2884,04-01-2015,75,1,frozen vegetables,2.5,2.5
2908,15-03-2015,25,2,canned beer,1.1,2.2
1330,10-07-2015,44,1,newspapers,3.2,3.2
2293,08-05-2015,5,1,rolls/buns,1.2,1.2
3718,20-05-2015,21,2,hamburger meat,12.3,24.6
4338,25-01-2015,3,1,pip fruit,3.0,3.0
3486,08-11-2015,25,2,canned beer,1.1,2.2
3635,04-09-2015,40,1,grapes,9.4,9.4
2857,18-02-2015,22,3,root vegetables,1.8,5.4
3684,13-08-2015,7,3,citrus fruit,1.5,4.5
3120,20-10-2015,85,1,cling film/bags,2.2,2.2
3872,19-03-2015,9,1,frankfurter,5.5,5.5
2777,07-04-2015,2,1,whole milk,1.8,1.8
2702,27-05-2015,23,3,pork,7.2,21.6
4796,29-06-2015,10,1,chicken,7.2,7.2
1564,23-10-2015,19,3,sausage,3.1,9.3
2740,02-07-2015,15,2,specialty bar,5.2,10.4
1833,13-04-2015,74,3,whipped/sour cream,5.5,16.5
1757,23-12-2015,22,3,root vegetables,1.8,5.4
2975,24-10-2015,5,2,rolls/buns,1.2,2.4
4032,10-08-2015,4,3,other vegetables,0.8,2.4000000000000004
3979,16-09-2015,7,1,citrus fruit,1.5,1.5
3772,09-03-2015,2,1,whole milk,1.8,1.8
4523,28-10-2015,9,3,frankfurter,5.5,16.5
4004,19-04-2015,27,1,coffee,8.5,8.5
2936,08-06-2015,29,3,ham,15.2,45.599999999999994
2394,21-06-2015,25,1,canned beer,1.1,1.1
4616,16-08-2015,25,1,canned beer,1.1,1.1
2362,08-07-2015,25,3,canned beer,1.1,3.3000000000000003
3593,03-11-2015,3,1,pip fruit,3.0,3.0
4389,27-08-2015,23,3,pork,7.2,21.6
3206,11-08-2015,86,1,soap,3.8,3.8
4601,04-01-2015,3,1,pip fruit,3.0,3.0
4382,13-11-2015,8,2,beef,19.5,39.0
2718,08-06-2015,19,2,sausage,3.1,6.2
4691,12-10-2015,87,3,frozen chicken,3.5,10.5
3735,28-11-2015,38,2,soda,0.8,1.6
3900,20-12-2015,1,3,tropical fruit,7.803532318,23.410596954
4959,30-06-2015,4,2,other vegetables,0.8,1.6
1815,30-08-2015,8,1,beef,19.5,19.5
2454,08-04-2015,57,3,meat,8.5,25.5
4778,15-01-2015,57,3,meat,8.5,25.5
2289,04-11-2015,17,1,bottled water,0.5,0.5
1734,13-07-2015,5,3,rolls/buns,1.2,3.5999999999999996
4019,05-02-2015,24,3,pastry,3.1,9.3
4605,28-05-2015,23,2,pork,7.2,14.4
4864,14-11-2015,3,3,pip fruit,3.0,9.0
4205,22-02-2015,8,1,beef,19.5,19.5
1862,03-08-2015,8,2,beef,19.5,39.0
1846,19-07-2015,5,2,rolls/buns,1.2,2.4
2019,28-05-2015,7,1,citrus fruit,1.5,1.5
2042,19-11-2015,57,1,meat,8.5,8.5
1768,26-05-2015,49,2,beverages,1.1,2.2
3847,26-03-2015,8,3,beef,19.5,58.5
3557,20-07-2015,29,2,ham,15.2,30.4
3975,27-02-2015,21,1,hamburger meat,12.3,12.3
4198,18-03-2015,8,2,beef,19.5,39.0
2580,04-09-2015,8,1,beef,19.5,19.5
3474,25-08-2015,22,2,root vegetables,1.8,3.6
1678,14-11-2015,7,3,citrus fruit,1.5,4.5
4254,14-08-2015,18,2,yogurt,2.2,4.4
4704,21-08-2015,1,2,tropical fruit,7.803532318,15.607064636
3343,10-05-2015,9,1,frankfurter,5.5,5.5
3812,24-06-2015,8,1,beef,19.5,19.5
3093,13-03-2015,71,1,shopping bags,5.12,5.12
2170,18-06-2015,25,2,canned beer,1.1,2.2
4867,29-10-2015,5,3,rolls/buns,1.2,3.5999999999999996
3899,23-03-2015,4,1,other vegetables,0.8,0.8
2941,03-10-2015,21,1,hamburger meat,12.3,12.3
1958,03-07-2015,21,2,hamburger meat,12.3,24.6
2760,08-08-2015,9,1,frankfurter,5.5,5.5
4413,03-08-2015,50,3,bottled beer,1.8,5.4
1737,15-05-2015,1,3,tropical fruit,7.803532318,23.410596954
4202,18-02-2015,38,1,soda,0.8,0.8
1065,13-11-2015,9,1,frankfurter,5.5,5.5
3819,28-06-2015,10,2,chicken,7.2,14.4
2854,08-02-2015,27,3,coffee,8.5,25.5
4387,16-09-2015,2,3,whole milk,1.8,5.4
4530,12-04-2015,70,1,margarine,3.5,3.5
4191,03-11-2015,1,2,tropical fruit,7.803532318,15.607064636
3102,04-12-2015,57,3,meat,8.5,25.5
1946,25-01-2015,60,3,cream cheese ,6.3,18.9
2156,15-05-2015,44,2,newspapers,3.2,6.4
1444,16-12-2015,5,2,rolls/buns,1.2,2.4
1699,14-05-2015,7,3,citrus fruit,1.5,4.5
4954,04-05-2015,2,3,whole milk,1.8,5.4
2207,08-04-2015,9,2,frankfurter,5.5,11.0
4826,28-01-2015,29,3,ham,15.2,45.599999999999994
2374,08-06-2015,9,1,frankfurter,5.5,5.5
1604,18-08-2015,19,1,sausage,3.1,3.1
4437,29-11-2015,69,2,domestic eggs,1.25,2.5
2319,10-05-2015,2,2,whole milk,1.8,3.6
3018,27-06-2015,5,2,rolls/buns,1.2,2.4
1195,28-09-2015,2,1,whole milk,1.8,1.8
1768,04-09-2015,19,3,sausage,3.1,9.3
3017,28-09-2015,45,1,curd,9.8,9.8
3384,29-11-2015,17,3,bottled water,0.5,1.5
1918,30-01-2015,8,1,beef,19.5,19.5
2524,17-10-2015,9,3,frankfurter,5.5,16.5
2798,17-06-2015,10,1,chicken,7.2,7.2
2096,25-01-2015,19,2,sausage,3.1,6.2
1489,13-03-2015,23,1,pork,7.2,7.2
1431,20-07-2015,18,3,yogurt,2.2,6.6000000000000005
2747,05-07-2015,2,1,whole milk,1.8,1.8
3054,22-03-2015,9,1,frankfurter,5.5,5.5
2691,09-10-2015,8,1,beef,19.5,19.5
1752,19-04-2015,3,2,pip fruit,3.0,6.0
3027,15-09-2015,19,1,sausage,3.1,3.1
4452,17-06-2015,24,2,pastry,3.1,6.2
4129,13-08-2015,10,2,chicken,7.2,14.4
3523,09-11-2015,22,1,root vegetables,1.8,1.8
2128,11-02-2015,2,1,whole milk,1.8,1.8
4867,03-02-2015,39,1,detergent,5.5,5.5
4762,30-10-2015,5,3,rolls/buns,1.2,3.5999999999999996
1632,29-05-2015,88,1,house keeping products,8.5,8.5
4018,17-11-2015,18,2,yogurt,2.2,4.4
1722,13-07-2015,1,1,tropical fruit,7.803532318,7.803532318
1438,19-10-2015,1,3,tropical fruit,7.803532318,23.410596954
3958,27-10-2015,45,1,curd,9.8,9.8
3292,13-09-2015,8,3,beef,19.5,58.5
2861,23-02-2015,2,3,whole milk,1.8,5.4
1757,24-02-2015,23,1,pork,7.2,7.2
1509,30-12-2015,4,2,other vegetables,0.8,1.6
2364,11-05-2015,5,3,rolls/buns,1.2,3.5999999999999996
3084,26-10-2015,9,1,frankfurter,5.5,5.5
1850,17-02-2015,18,1,yogurt,2.2,2.2
1949,17-03-2015,2,2,whole milk,1.8,3.6
4740,02-10-2015,17,3,bottled water,0.5,1.5
1072,23-10-2015,9,3,frankfurter,5.5,16.5
4196,09-07-2015,5,1,rolls/buns,1.2,1.2
4814,13-09-2015,2,1,whole milk,1.8,1.8
1514,28-02-2015,5,2,rolls/buns,1.2,2.4
4584,25-10-2015,10,2,chicken,7.2,14.4
2751,03-02-2015,1,3,tropical fruit,7.803532318,23.410596954
4155,24-09-2015,19,3,sausage,3.1,9.3
4670,11-10-2015,19,1,sausage,3.1,3.1
4566,27-07-2015,9,3,frankfurter,5.5,16.5
2371,30-08-2015,64,2,UHT-milk,2.1,4.2
3442,14-11-2015,5,2,rolls/buns,1.2,2.4
3090,27-09-2015,25,1,canned beer,1.1,1.1
1457,09-01-2015,18,2,yogurt,2.2,4.4
4952,08-04-2015,74,2,whipped/sour cream,5.5,11.0
3165,11-01-2015,5,2,rolls/buns,1.2,2.4
2608,19-09-2015,5,2,rolls/buns,1.2,2.4
2040,07-10-2015,49,1,beverages,1.1,1.1
1327,09-08-2015,5,1,rolls/buns,1.2,1.2
3363,07-01-2015,5,3,rolls/buns,1.2,3.5999999999999996
1731,09-09-2015,50,2,bottled beer,1.8,3.6
2760,02-08-2015,7,3,citrus fruit,1.5,4.5
3120,14-01-2015,17,1,bottled water,0.5,0.5
1332,30-04-2015,24,1,pastry,3.1,3.1
4530,12-09-2015,69,1,domestic eggs,1.25,1.25
3145,23-02-2015,8,1,beef,19.5,19.5
1099,13-08-2015,89,1,spread cheese,2.5,2.5
3188,06-12-2015,1,1,tropical fruit,7.803532318,7.803532318
3748,13-10-2015,13,1,packaged fruit/vegetables,3.5,3.5
4655,31-03-2015,2,2,whole milk,1.8,3.6
1827,01-05-2015,57,3,meat,8.5,25.5
2485,17-02-2015,66,1,onions,1.3,1.3
4683,15-01-2015,9,2,frankfurter,5.5,11.0
4358,06-11-2015,8,2,beef,19.5,39.0
1931,09-10-2015,8,3,beef,19.5,58.5
2490,18-12-2015,19,1,sausage,3.1,3.1
4842,08-12-2015,10,3,chicken,7.2,21.6
4616,01-01-2015,25,1,canned beer,1.1,1.1
2810,22-09-2015,19,2,sausage,3.1,6.2
2785,18-10-2015,1,2,tropical fruit,7.803532318,15.607064636
3591,20-07-2015,9,2,frankfurter,5.5,11.0
3896,10-09-2015,19,2,sausage,3.1,6.2
3842,01-07-2015,8,3,beef,19.5,58.5
2648,10-07-2015,1,1,tropical fruit,7.803532318,7.803532318
4688,02-10-2015,18,1,yogurt,2.2,2.2
3511,26-08-2015,9,3,frankfurter,5.5,16.5
3084,04-09-2015,50,1,bottled beer,1.8,1.8
3810,07-05-2015,40,2,grapes,9.4,18.8
4348,26-02-2015,49,1,beverages,1.1,1.1
3584,10-03-2015,45,2,curd,9.8,19.6
2620,11-06-2015,58,3,ice cream,1.8,5.4
2716,18-01-2015,19,1,sausage,3.1,3.1
3797,10-08-2015,4,3,other vegetables,0.8,2.4000000000000004
2976,02-06-2015,51,1,dessert,1.15,1.15
2762,07-11-2015,90,2,decalcifier,2.8,5.6
3752,25-04-2015,25,3,canned beer,1.1,3.3000000000000003
1659,30-11-2015,27,1,coffee,8.5,8.5
4109,08-02-2015,26,2,berries,10.8,21.6
1542,07-08-2015,23,3,pork,7.2,21.6
2068,07-06-2015,9,3,frankfurter,5.5,16.5
4509,14-06-2015,23,1,pork,7.2,7.2
4646,14-06-2015,9,1,frankfurter,5.5,5.5
2122,07-04-2015,91,1,frozen dessert,2.8,2.8
2730,15-06-2015,10,2,chicken,7.2,14.4
1800,31-07-2015,92,1,vinegar,1.5,1.5
1456,18-09-2015,5,3,rolls/buns,1.2,3.5999999999999996
1138,02-09-2015,2,3,whole milk,1.8,5.4
4104,12-06-2015,23,1,pork,7.2,7.2
4985,28-02-2015,5,1,rolls/buns,1.2,1.2
3181,13-12-2015,40,3,grapes,9.4,28.200000000000003
3178,21-10-2015,9,2,frankfurter,5.5,11.0
1688,10-11-2015,48,1,finished products,6.5,6.5
1488,28-11-2015,66,1,onions,1.3,1.3
4975,08-05-2015,1,3,tropical fruit,7.803532318,23.410596954
4697,09-01-2015,4,1,other vegetables,0.8,0.8
4742,11-01-2015,29,2,ham,15.2,30.4
2640,22-04-2015,4,3,other vegetables,0.8,2.4000000000000004
2548,25-12-2015,45,1,curd,9.8,9.8
2825,29-12-2015,19,3,sausage,3.1,9.3
2592,04-07-2015,25,1,canned beer,1.1,1.1
3622,28-12-2015,29,1,ham,15.2,15.2
4852,21-08-2015,13,1,packaged fruit/vegetables,3.5,3.5
1839,03-09-2015,57,2,meat,8.5,17.0
2413,04-04-2015,2,2,whole milk,1.8,3.6
2982,14-06-2015,25,3,canned beer,1.1,3.3000000000000003
1981,31-10-2015,10,1,chicken,7.2,7.2
4440,21-09-2015,5,1,rolls/buns,1.2,1.2
3497,24-11-2015,82,2,pet care,5.8,11.6
3668,18-12-2015,22,1,root vegetables,1.8,1.8
4460,28-05-2015,24,2,pastry,3.1,6.2
1335,16-01-2015,9,1,frankfurter,5.5,5.5
4303,07-12-2015,10,3,chicken,7.2,21.6
3508,28-02-2015,91,1,frozen dessert,2.8,2.8
1959,19-03-2015,7,1,citrus fruit,1.5,1.5
3856,06-03-2015,19,2,sausage,3.1,6.2
3141,29-07-2015,22,1,root vegetables,1.8,1.8
4640,25-09-2015,22,1,root vegetables,1.8,1.8
4851,25-05-2015,50,2,bottled beer,1.8,3.6
3306,22-09-2015,9,3,frankfurter,5.5,16.5
2193,08-04-2015,22,3,root vegetables,1.8,5.4
1156,13-09-2015,26,2,berries,10.8,21.6
4596,08-04-2015,21,2,hamburger meat,12.3,24.6
1245,08-10-2015,1,2,tropical fruit,7.803532318,15.607064636
1515,05-07-2015,9,2,frankfurter,5.5,11.0
2564,14-07-2015,9,2,frankfurter,5.5,11.0
4527,18-10-2015,38,3,soda,0.8,2.4000000000000004
2487,09-07-2015,58,3,ice cream,1.8,5.4
3420,27-02-2015,8,2,beef,19.5,39.0
4442,28-11-2015,2,1,whole milk,1.8,1.8
3164,30-04-2015,23,2,pork,7.2,14.4
3601,01-04-2015,2,1,whole milk,1.8,1.8
3176,25-05-2015,50,2,bottled beer,1.8,3.6
2568,22-07-2015,23,2,pork,7.2,14.4
1856,26-10-2015,22,3,root vegetables,1.8,5.4
3859,30-09-2015,25,1,canned beer,1.1,1.1
1668,21-08-2015,7,1,citrus fruit,1.5,1.5
4499,23-08-2015,3,3,pip fruit,3.0,9.0
1753,21-08-2015,22,3,root vegetables,1.8,5.4
3829,25-06-2015,1,3,tropical fruit,7.803532318,23.410596954
4825,08-01-2015,8,3,beef,19.5,58.5
3694,10-11-2015,10,1,chicken,7.2,7.2
4147,02-01-2015,7,1,citrus fruit,1.5,1.5
2196,09-10-2015,57,2,meat,8.5,17.0
2229,22-05-2015,60,2,cream cheese ,6.3,12.6
4724,03-09-2015,7,3,citrus fruit,1.5,4.5
3066,11-10-2015,15,3,specialty bar,5.2,15.600000000000001
1120,08-06-2015,57,3,meat,8.5,25.5
4769,22-08-2015,7,2,citrus fruit,1.5,3.0
4711,17-09-2015,9,2,frankfurter,5.5,11.0
2391,22-06-2015,7,2,citrus fruit,1.5,3.0
1216,04-03-2015,30,2,turkey,12.5,25.0
3154,14-05-2015,7,2,citrus fruit,1.5,3.0
3911,30-07-2015,19,2,sausage,3.1,6.2
3111,15-10-2015,44,2,newspapers,3.2,6.4
1385,26-11-2015,2,3,whole milk,1.8,5.4
1158,21-03-2015,18,3,yogurt,2.2,6.6000000000000005
2733,22-07-2015,18,3,yogurt,2.2,6.6000000000000005
4999,26-12-2015,17,3,bottled water,0.5,1.5
2882,12-06-2015,26,2,berries,10.8,21.6
2590,25-06-2015,13,1,packaged fruit/vegetables,3.5,3.5
4249,04-08-2015,9,2,frankfurter,5.5,11.0
3012,03-05-2015,93,1,nuts/prunes,6.2,6.2
1533,07-11-2015,7,3,citrus fruit,1.5,4.5
1667,12-01-2015,8,2,beef,19.5,39.0
4323,13-05-2015,2,3,whole milk,1.8,5.4
2087,22-02-2015,4,2,other vegetables,0.8,1.6
1853,31-05-2015,8,3,beef,19.5,58.5
2157,29-10-2015,42,1,fish,10.2,10.2
1136,29-10-2015,4,1,other vegetables,0.8,0.8
2049,07-10-2015,1,1,tropical fruit,7.803532318,7.803532318
3122,02-05-2015,27,2,coffee,8.5,17.0
2245,15-05-2015,19,1,sausage,3.1,3.1
4746,18-10-2015,57,2,meat,8.5,17.0
4224,24-02-2015,10,1,chicken,7.2,7.2
4219,19-03-2015,26,1,berries,10.8,10.8
2641,01-01-2015,36,2,frozen meals,9.7,19.4
3173,25-07-2015,74,2,whipped/sour cream,5.5,11.0
2191,19-10-2015,8,1,beef,19.5,19.5
4212,07-04-2015,10,2,chicken,7.2,14.4
1902,01-12-2015,10,1,chicken,7.2,7.2
1347,27-03-2015,8,2,beef,19.5,39.0
1578,23-06-2015,13,3,packaged fruit/vegetables,3.5,10.5
1264,23-11-2015,35,3,sugar,1.2,3.5999999999999996
4632,30-09-2015,9,3,frankfurter,5.5,16.5
3452,01-11-2015,26,3,berries,10.8,32.400000000000006
4822,10-02-2015,17,3,bottled water,0.5,1.5
3987,18-06-2015,19,1,sausage,3.1,3.1
1672,07-10-2015,2,3,whole milk,1.8,5.4
4864,01-12-2015,58,3,ice cream,1.8,5.4
3368,09-03-2015,9,3,frankfurter,5.5,16.5
1283,22-09-2015,22,3,root vegetables,1.8,5.4
4428,28-06-2015,19,2,sausage,3.1,6.2
2577,25-10-2015,19,1,sausage,3.1,3.1
1973,24-10-2015,8,3,beef,19.5,58.5
3284,23-01-2015,12,3,fruit/vegetable juice,2.1,6.300000000000001
1905,19-05-2015,35,3,sugar,1.2,3.5999999999999996
2226,09-03-2015,26,1,berries,10.8,10.8
1932,04-09-2015,18,2,yogurt,2.2,4.4
4506,11-08-2015,23,1,pork,7.2,7.2
1843,27-11-2015,50,2,bottled beer,1.8,3.6
3973,27-07-2015,45,3,curd,9.8,29.400000000000002
1651,28-07-2015,8,3,beef,19.5,58.5
3997,12-10-2015,23,1,pork,7.2,7.2
4796,25-08-2015,83,1,white bread,0.3,0.3
1245,24-09-2015,40,2,grapes,9.4,18.8
3579,17-08-2015,94,2,potato products,2.8,5.6
4387,10-02-2015,22,1,root vegetables,1.8,1.8
2496,29-06-2015,10,2,chicken,7.2,14.4
3590,28-03-2015,10,1,chicken,7.2,7.2
2890,26-04-2015,42,2,fish,10.2,20.4
1401,27-01-2015,25,1,canned beer,1.1,1.1
3297,21-05-2015,4,1,other vegetables,0.8,0.8
2867,23-12-2015,10,1,chicken,7.2,7.2
1365,20-05-2015,4,2,other vegetables,0.8,1.6
2355,24-07-2015,1,2,tropical fruit,7.803532318,15.607064636
1170,19-03-2015,2,2,whole milk,1.8,3.6
3554,21-03-2015,8,1,beef,19.5,19.5
4171,26-01-2015,19,2,sausage,3.1,6.2
3963,17-09-2015,2,2,whole milk,1.8,3.6
3076,08-12-2015,5,1,rolls/buns,1.2,1.2
1629,17-05-2015,7,3,citrus fruit,1.5,4.5
1366,30-05-2015,2,1,whole milk,1.8,1.8
3677,29-07-2015,24,2,pastry,3.1,6.2
2844,21-05-2015,1,1,tropical fruit,7.803532318,7.803532318
4509,28-09-2015,76,3,sliced cheese,4.2,12.600000000000001
3245,11-05-2015,38,1,soda,0.8,0.8
2294,22-06-2015,29,2,ham,15.2,30.4
1234,20-11-2015,80,3,salty snack,0.5,1.5
3001,24-12-2015,2,2,whole milk,1.8,3.6
3587,05-08-2015,22,3,root vegetables,1.8,5.4
2700,22-01-2015,38,3,soda,0.8,2.4000000000000004
3838,14-12-2015,45,1,curd,9.8,9.8
4045,22-12-2015,17,1,bottled water,0.5,0.5
1858,25-04-2015,13,2,packaged fruit/vegetables,3.5,7.0
2280,11-01-2015,1,1,tropical fruit,7.803532318,7.803532318
2454,06-04-2015,29,1,ham,15.2,15.2
4437,09-10-2015,23,3,pork,7.2,21.6
1685,30-03-2015,49,1,beverages,1.1,1.1
2349,26-02-2015,19,3,sausage,3.1,9.3
1463,24-12-2015,19,3,sausage,3.1,9.3
3470,19-02-2015,22,3,root vegetables,1.8,5.4
4914,29-11-2015,2,2,whole milk,1.8,3.6
2448,31-08-2015,9,2,frankfurter,5.5,11.0
3387,10-05-2015,38,2,soda,0.8,1.6
3167,04-11-2015,38,3,soda,0.8,2.4000000000000004
3175,17-03-2015,9,2,frankfurter,5.5,11.0
2678,21-09-2015,26,2,berries,10.8,21.6
4627,18-12-2015,25,1,canned beer,1.1,1.1
1773,17-10-2015,9,2,frankfurter,5.5,11.0
3100,23-05-2015,9,2,frankfurter,5.5,11.0
3232,29-05-2015,26,3,berries,10.8,32.400000000000006
3673,12-08-2015,9,3,frankfurter,5.5,16.5
4068,19-11-2015,44,3,newspapers,3.2,9.600000000000001
2340,07-10-2015,95,3,frozen fish,5.8,17.4
1930,01-03-2015,1,3,tropical fruit,7.803532318,23.410596954
3526,02-06-2015,8,3,beef,19.5,58.5
1617,10-02-2015,5,2,rolls/buns,1.2,2.4
1028,11-07-2015,53,3,specialty chocolate,18.8,56.400000000000006
4440,01-12-2015,43,3,sparkling wine,12.5,37.5
3554,23-07-2015,7,1,citrus fruit,1.5,1.5
1632,15-12-2015,66,2,onions,1.3,2.6
1429,07-02-2015,2,2,whole milk,1.8,3.6
1225,20-05-2015,68,2,photo/film,11.9,23.8
2509,15-07-2015,21,3,hamburger meat,12.3,36.900000000000006
4945,02-08-2015,4,3,other vegetables,0.8,2.4000000000000004
4342,18-03-2015,2,3,whole milk,1.8,5.4
1832,28-09-2015,23,1,pork,7.2,7.2
1518,21-06-2015,1,3,tropical fruit,7.803532318,23.410596954
1512,20-09-2015,10,1,chicken,7.2,7.2
4818,20-03-2015,4,2,other vegetables,0.8,1.6
4686,19-08-2015,19,3,sausage,3.1,9.3
4986,01-02-2015,2,1,whole milk,1.8,1.8
2755,06-02-2015,5,1,rolls/buns,1.2,1.2
4532,29-11-2015,96,3,hygiene articles,7.5,22.5
2070,16-08-2015,58,2,ice cream,1.8,3.6
1894,09-05-2015,45,2,curd,9.8,19.6
3473,25-01-2015,2,2,whole milk,1.8,3.6
2140,28-09-2015,66,1,onions,1.3,1.3
3286,23-12-2015,48,1,finished products,6.5,6.5
4729,08-04-2015,72,1,salt,0.7,0.7
3204,20-02-2015,1,1,tropical fruit,7.803532318,7.803532318
1574,18-04-2015,4,2,other vegetables,0.8,1.6
3361,22-07-2015,14,3,chocolate,11.5,34.5
1776,25-02-2015,58,1,ice cream,1.8,1.8
2009,11-10-2015,1,1,tropical fruit,7.803532318,7.803532318
3479,24-03-2015,9,2,frankfurter,5.5,11.0
2394,22-11-2015,11,3,butter,3.2,9.600000000000001
1337,25-12-2015,4,3,other vegetables,0.8,2.4000000000000004
3574,13-06-2015,1,2,tropical fruit,7.803532318,15.607064636
1727,18-07-2015,7,2,citrus fruit,1.5,3.0
1016,05-10-2015,64,3,UHT-milk,2.1,6.300000000000001
4326,21-01-2015,8,1,beef,19.5,19.5
2212,22-09-2015,45,3,curd,9.8,29.400000000000002
1990,01-08-2015,7,2,citrus fruit,1.5,3.0
3836,06-12-2015,18,1,yogurt,2.2,2.2
4560,01-07-2015,50,1,bottled beer,1.8,1.8
1119,04-02-2015,40,2,grapes,9.4,18.8
1379,18-05-2015,23,2,pork,7.2,14.4
1658,03-09-2015,19,2,sausage,3.1,6.2
2948,16-06-2015,9,3,frankfurter,5.5,16.5
1273,04-05-2015,97,3,artif. sweetener,2.1,6.300000000000001
1155,27-12-2015,9,1,frankfurter,5.5,5.5
1672,05-02-2015,3,2,pip fruit,3.0,6.0
3841,02-04-2015,9,1,frankfurter,5.5,5.5
1683,20-08-2015,2,1,whole milk,1.8,1.8
1774,07-08-2015,69,1,domestic eggs,1.25,1.25
4441,17-06-2015,13,1,packaged fruit/vegetables,3.5,3.5
1929,02-05-2015,10,2,chicken,7.2,14.4
1273,31-01-2015,23,1,pork,7.2,7.2
2920,11-10-2015,7,2,citrus fruit,1.5,3.0
2467,18-04-2015,98,2,light bulbs,5.7,11.4
2678,28-11-2015,60,3,cream cheese ,6.3,18.9
3423,02-06-2015,19,2,sausage,3.1,6.2
4223,19-07-2015,7,3,citrus fruit,1.5,4.5
2846,23-09-2015,4,2,other vegetables,0.8,1.6
4103,26-07-2015,10,2,chicken,7.2,14.4
4789,02-05-2015,58,2,ice cream,1.8,3.6
4916,26-02-2015,23,3,pork,7.2,21.6
2518,03-05-2015,23,3,pork,7.2,21.6
2622,07-03-2015,66,1,onions,1.3,1.3
